unit_id,family,feature,value,numerator,denominator,units,period,status,strict_cross_city_accepted
CHI:01,U4,bus_service_access_saturday_am_800m,65.22663724561905,3617614.2050289847,55462.221536983525,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:01,U4,bus_service_access_sunday_am_400m,26.900374088049784,1491954.5070991484,55462.221536983525,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:01,U4,bus_service_access_sunday_am_800m,51.68277098597914,2866441.2940695593,55462.221536983525,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:01,U4,bus_service_access_weekday_am_400m,43.82191838863728,2430460.945846213,55462.221536983525,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:01,U4,bus_service_access_weekday_am_800m,86.77790047780465,4812895.14081431,55462.221536983525,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_saturday_am_400m,22.12010626075485,1705823.4137347026,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_saturday_am_800m,50.04343465662305,3859170.545325272,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_sunday_am_400m,18.4018423119884,1419084.2078971346,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_sunday_am_800m,40.90528016314076,3154468.7817101846,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_weekday_am_400m,34.330037613749504,2647409.6130281663,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:02,U4,bus_service_access_weekday_am_800m,74.68742712918178,5759627.0292155035,77116.4204017025,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_saturday_am_400m,62.7325883514454,3587162.102577507,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_saturday_am_800m,118.2030583153581,6759063.229181139,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_sunday_am_400m,55.354285783863524,3165257.5064606755,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_sunday_am_800m,104.82420921323295,5994036.602089309,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_weekday_am_400m,92.7594311700592,5304150.918909382,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:03,U4,bus_service_access_weekday_am_800m,174.22601167322205,9962556.348800944,57181.796524658406,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_saturday_am_400m,44.936081983030604,1819405.1408334111,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_saturday_am_800m,93.93041907494592,3803123.8996343743,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_sunday_am_400m,41.16891912270774,1666877.4799435185,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_sunday_am_800m,85.35523761843943,3455925.6452018013,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_weekday_am_400m,63.96671019236303,2589931.2140772715,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:04,U4,bus_service_access_weekday_am_800m,135.8962942099851,5502269.120819807,40488.73556712133,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_saturday_am_400m,38.71767370680169,1360233.3094219824,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_saturday_am_800m,82.56150725426136,2900559.395530063,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_sunday_am_400m,35.652121406528174,1252534.0095574176,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_sunday_am_800m,75.59652907537357,2655865.063167422,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_weekday_am_400m,63.70271308160964,2238010.2918976415,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:05,U4,bus_service_access_weekday_am_800m,141.65342940037974,4976582.904318513,35132.10322817057,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_saturday_am_400m,62.446374298439885,6433302.4607901005,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_saturday_am_800m,111.47465230128873,11484256.100093843,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_sunday_am_400m,53.527118913921335,5514429.775893932,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_sunday_am_800m,95.7415519561343,9863412.707607752,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_weekday_am_400m,115.91280945612878,11941480.521309264,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:06,U4,bus_service_access_weekday_am_800m,214.19559230435883,22066693.968114838,103021.23274674773,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_saturday_am_400m,50.1272916881351,3533466.0402185945,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_saturday_am_800m,95.92525853463394,6761758.5554007795,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_sunday_am_400m,43.597628342908315,3073190.9503940204,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_sunday_am_800m,84.122701267052,5929797.883114806,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_weekday_am_400m,97.14098975759494,6847455.28557906,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:07,U4,bus_service_access_weekday_am_800m,185.32152491488344,13063289.33312907,70489.86532529842,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_saturday_am_400m,80.16388789076169,8449053.16883263,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_saturday_am_800m,167.40918745633158,17644467.63980642,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_sunday_am_400m,68.46799834787495,7216338.598659797,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_sunday_am_800m,144.95964490791476,15278347.637418125,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_weekday_am_400m,176.48438149464997,18600968.116077125,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:08,U4,bus_service_access_weekday_am_800m,374.0641081490692,39425327.55659508,105397.24795217079,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_saturday_am_400m,4.173574169095045,48089.58498003387,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_saturday_am_800m,7.195654416119817,82911.19805497091,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_sunday_am_400m,4.173574169095045,48089.58498003387,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_sunday_am_800m,7.195654416119817,82911.19805497091,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_weekday_am_400m,7.088607453290256,81677.76028502158,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:09,U4,bus_service_access_weekday_am_800m,12.101802566312646,139441.7924170909,11522.398556166338,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_saturday_am_400m,5.750603972825109,219980.8374227649,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_saturday_am_800m,12.29429475396926,470300.0360102721,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_sunday_am_400m,5.460340979628251,208877.25654360474,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_sunday_am_800m,11.481987327006058,439226.4185480858,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_weekday_am_400m,11.949893733214822,457125.48507391254,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:10,U4,bus_service_access_weekday_am_800m,24.72227337556924,945713.950369721,38253.51884120348,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_saturday_am_400m,27.941178090505133,732371.4313416479,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_saturday_am_800m,63.30149074138753,1659207.1826808192,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_sunday_am_400m,23.799011013214173,623800.3173597825,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_sunday_am_800m,54.162780230624335,1419670.7366617816,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_weekday_am_400m,39.39591389056355,1032613.6482716475,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:11,U4,bus_service_access_weekday_am_800m,91.63195385290003,2401782.2363289976,26211.186549450453,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_saturday_am_400m,7.871240933986084,153852.88846879857,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_saturday_am_800m,19.06505674930113,372649.5065138516,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_sunday_am_400m,5.5169132856023415,107834.71774532148,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_sunday_am_800m,14.395165000713599,281370.8453240262,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_weekday_am_400m,14.98934486489661,292984.8067236629,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:12,U4,bus_service_access_weekday_am_800m,33.67919697885396,658300.4865386931,19546.204945207508,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_saturday_am_400m,28.709526772487624,503523.9002505991,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_saturday_am_800m,54.39511425538141,954012.2448376177,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_sunday_am_400m,27.43940635430405,481247.8107901283,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_sunday_am_800m,50.74649043889596,890020.6190200673,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_weekday_am_400m,39.34956911015177,690134.9739596323,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:13,U4,bus_service_access_weekday_am_800m,74.99459766546231,1315297.622753748,17538.56495931959,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_saturday_am_400m,39.19881085797186,1898409.1357588004,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_saturday_am_800m,75.37440762797966,3650403.1860003197,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_sunday_am_400m,37.88267307219662,1834668.2226610514,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_sunday_am_800m,72.70011714156004,3520886.5659812368,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_weekday_am_400m,49.17194455071564,2381410.7294308254,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:14,U4,bus_service_access_weekday_am_800m,97.06026140947912,4700655.018503439,48430.27362838281,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_saturday_am_400m,33.35150018291904,2102055.690296777,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_saturday_am_800m,70.31614920590685,4431838.470454584,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_sunday_am_400m,30.74710547263734,1937907.6702526808,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_sunday_am_800m,64.71300763310803,4078687.470888083,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_weekday_am_400m,49.277782775138505,3105846.607186181,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:15,U4,bus_service_access_weekday_am_800m,104.41552910037205,6581031.015006519,63027.32047337841,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_saturday_am_400m,32.4810053328382,1686845.5834734568,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_saturday_am_800m,67.40925986691606,3500784.8780087605,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_sunday_am_400m,29.626327108214017,1538592.7413553959,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_sunday_am_800m,61.59105279891028,3198626.2226398876,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_weekday_am_400m,49.90466773100361,2591713.7568290276,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:16,U4,bus_service_access_weekday_am_800m,103.29480385028471,5364439.366488797,51933.293510717194,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_saturday_am_400m,21.5637969011831,929982.5388552663,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_saturday_am_800m,43.32645192068363,1868541.2379569074,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_sunday_am_400m,19.60487537602273,845500.0693840889,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_sunday_am_800m,39.30298793835265,1695021.1817985417,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_weekday_am_400m,32.12385504078894,1385406.4942993582,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:17,U4,bus_service_access_weekday_am_800m,64.91030347748597,2799388.67456808,43127.03106586219,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_saturday_am_400m,28.99764845456686,417405.0757697082,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_saturday_am_800m,58.50354560358961,842126.1097679466,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_sunday_am_400m,25.07993310928804,361011.7350095986,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_sunday_am_800m,51.05986623294847,734978.4713456128,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_weekday_am_400m,35.20813959419126,506801.6531771345,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:18,U4,bus_service_access_weekday_am_800m,74.97935456388501,1079286.247018878,14394.445688369975,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_saturday_am_400m,36.735749027574585,2870400.172190597,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_saturday_am_800m,74.27773727042474,5803796.995970268,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_sunday_am_400m,34.448654280728235,2691694.7604611055,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_sunday_am_800m,69.87383685126443,5459691.952352417,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_weekday_am_400m,48.99132122585276,3828006.794606989,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:19,U4,bus_service_access_weekday_am_800m,98.54733242905223,7700136.446406672,78136.42700019584,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_saturday_am_400m,26.3644042685145,635694.7239424136,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_saturday_am_800m,71.51828979059674,1724438.7175310364,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_sunday_am_400m,25.275489140395404,609438.958983102,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_sunday_am_800m,67.90700164066558,1637363.8570423967,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_weekday_am_400m,37.38528853103782,901428.7002353207,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:20,U4,bus_service_access_weekday_am_800m,93.4564851614937,2253409.3291200865,24111.856178050926,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_saturday_am_400m,44.46433823350266,1612129.5034408772,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_saturday_am_800m,91.65102445493294,3322962.3202409577,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_sunday_am_400m,41.98990791298179,1522414.8628457165,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_sunday_am_800m,86.81781688519315,3147726.236021888,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_weekday_am_400m,70.93924212968373,2572021.753442619,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:21,U4,bus_service_access_weekday_am_800m,147.96080922204777,5364568.446902532,36256.68496346094,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:22,U4,bus_service_access_saturday_am_400m,41.552975393958604,2978657.006117124,71683.36269248703,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:22,U4,bus_service_access_saturday_am_800m,89.22651499664829,6396056.636291373,71683.36269248703,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
CHI:22,U4,bus_service_access_sunday_am_400m,39.5744159399264,2836827.2111650845,71683.36269248703,scheduled departures per 2h per resident,September 16/19/20 2026; Census 2020 support,constructed_CTA_bus_only_paired_acceptance_pending,False
