unit_id,window,radius_m,population_weight,weighted_departures,expected_departures_per_resident,population_reached,reach_fraction,support_points,strict_cross_city_accepted
CHI:51,saturday_am,400,14108.127491839303,322678.1342319901,22.871790350536585,11034.67926583352,0.7821505208410127,869,False
CHI:51,saturday_am,800,14108.127491839303,663211.6095651546,47.009187431059324,14090.141532336294,0.9987251348902672,869,False
CHI:51,sunday_am,400,14108.127491839303,293462.970544805,20.80098657419672,11034.679107299966,0.7821505096039754,869,False
CHI:51,sunday_am,800,14108.127491839303,611377.4094935707,43.33512082643253,14090.141532336294,0.9987251348902672,869,False
CHI:51,weekday_am,400,14108.127491839303,530731.8764217185,37.61887442034492,12952.402552725507,0.9180809118869735,869,False
CHI:51,weekday_am,800,14108.127491839303,1032668.1111594436,73.19668125743686,14090.215131219118,0.9987303516621504,869,False
CHI:52,saturday_am,400,21717.522627206054,185827.97279052105,8.556591650915559,15494.662461894179,0.7134636269462729,771,False
CHI:52,saturday_am,800,21717.522627206054,258343.56417157827,11.895627719892193,21191.541003015445,0.9757807723643535,771,False
CHI:52,sunday_am,400,21717.522627206054,154906.29035618092,7.132779047372841,15494.662461894179,0.7134636269462729,771,False
CHI:52,sunday_am,800,21717.522627206054,215685.05531558674,9.931383934436102,21191.541003015445,0.9757807723643535,771,False
CHI:52,weekday_am,400,21717.522627206054,458124.22491588176,21.09468159788993,19924.155442420073,0.9174230313664143,771,False
CHI:52,weekday_am,800,21717.522627206054,681833.819254318,31.395561591365336,21717.522627206054,1.0,771,False
CHI:53,saturday_am,400,26092.446165274603,460037.94592852914,17.631077707876056,19731.73165971288,0.7562239099672095,1592,False
CHI:53,saturday_am,800,26092.446165274603,910212.6551769013,34.88414422363615,26049.354371752834,0.9983484954515641,1592,False
CHI:53,sunday_am,400,26092.446165274603,414746.11669055995,15.895256200337744,19731.73165971288,0.7562239099672095,1592,False
CHI:53,sunday_am,800,26092.446165274603,816325.2379068345,31.28588376636182,26049.354371752834,0.9983484954515641,1592,False
CHI:53,weekday_am,400,26092.446165274603,598295.7534129999,22.929845274884496,19731.73165971288,0.7562239099672095,1592,False
CHI:53,weekday_am,800,26092.446165274603,1217806.646875191,46.672766484267825,26049.354371752834,0.9983484954515641,1592,False
CHI:54,saturday_am,400,7175.1201831808685,133126.78727085606,18.553945282048,5836.092904292246,0.8133791149551163,295,False
CHI:54,saturday_am,800,7175.1201831808685,165439.9654613174,23.05744868903014,6901.05922293406,0.9618039902816914,295,False
CHI:54,sunday_am,400,7175.1201831808685,133126.66756851083,18.553928599073753,5836.092904292246,0.8133791149551163,295,False
CHI:54,sunday_am,800,7175.1201831808685,165437.1341752951,23.05705409131609,6901.05922293406,0.9618039902816914,295,False
CHI:54,weekday_am,400,7175.1201831808685,136566.9387395551,19.033400870368748,5836.529728451595,0.8134399953512903,295,False
CHI:54,weekday_am,800,7175.1201831808685,185000.39922672685,25.78359588462149,6901.850456740001,0.9619142649231944,295,False
CHI:55,saturday_am,400,10017.338298455144,69669.29770400564,6.9548712071299335,7757.979995662965,0.7744552259814752,659,False
CHI:55,saturday_am,800,10017.338298455144,96299.73777170444,9.613305940416888,9504.165500107149,0.9487715415953222,659,False
CHI:55,sunday_am,400,10017.338298455144,58066.90974491837,5.7966405860400405,7757.979995662965,0.7744552259814752,659,False
CHI:55,sunday_am,800,10017.338298455144,80249.78147642038,8.011088283680742,9504.165500107149,0.9487715415953222,659,False
CHI:55,weekday_am,400,10017.338298455144,77375.76321118629,7.724183900539631,7767.06069418076,0.7753617241197277,659,False
CHI:55,weekday_am,800,10017.338298455144,110084.4621410089,10.989392477439434,9512.753060042143,0.9496288112291448,659,False
CHI:56,saturday_am,400,35474.402486423496,612935.8196510288,17.27825633950021,25217.874620407292,0.710875246737658,1696,False
CHI:56,saturday_am,800,35474.402486423496,1098213.0736491445,30.95790194265977,35470.44502098194,0.9998884416603473,1696,False
CHI:56,sunday_am,400,35474.402486423496,480651.8390998929,13.549258209038037,22108.365708754725,0.6232202421792975,1696,False
CHI:56,sunday_am,800,35474.402486423496,841481.1716583499,23.720799017838157,34169.442505123334,0.9632140391427428,1696,False
CHI:56,weekday_am,400,35474.402486423496,970998.93372469,27.371819274371248,26847.210424977693,0.7568051480289897,1696,False
CHI:56,weekday_am,800,35474.402486423496,1770548.8550939811,49.91060401289614,35474.33321819107,0.9999980473742311,1696,False
CHI:57,saturday_am,400,14203.192754916412,525811.4112311343,37.02064882905469,14151.133027939803,0.9963346461690039,531,False
CHI:57,saturday_am,800,14203.192754916412,1110558.6087287131,78.19077216594805,14203.192754916412,1.0,531,False
CHI:57,sunday_am,400,14203.192754916412,501677.9616865172,35.32149217033348,14151.133027939803,0.9963346461690039,531,False
CHI:57,sunday_am,800,14203.192754916412,1006435.4289449037,70.85980218050112,14203.192754916412,1.0,531,False
CHI:57,weekday_am,400,14203.192754916412,580537.979658762,40.87376617893253,14151.133027939803,0.9963346461690039,531,False
CHI:57,weekday_am,800,14203.192754916412,1205104.0878862082,84.8474078104068,14203.192754916412,1.0,531,False
CHI:58,saturday_am,400,45060.66500040764,1564194.9777352326,34.71309128973312,44723.46022882701,0.9925166490202136,1044,False
CHI:58,saturday_am,800,45060.66500040764,3203289.147482552,71.08836825762722,45060.66500040764,1.0,1044,False
CHI:58,sunday_am,400,45060.66500040764,1475436.716865804,32.7433409349919,44723.46022882701,0.9925166490202136,1044,False
