district_id,family,squared_distance_contribution,contribution_fraction
30,B1,1.3066835541529822,0.15382886269684828
31,B1,0.4278015000186531,0.1626066680070564
32,B1,0.26959958856137567,0.20872262579934034
33,B1,0.8770139408579958,0.17000829510386278
34,B1,0.10693964686842848,0.1125114165377393
35,B1,0.5862305742316193,0.4444974766967531
36,B1,0.11867836282765336,0.041770757624261114
37,B1,0.20629609231290974,0.09840975571181522
38,B1,0.3109223496685403,0.1528314623760209
39,B1,0.18660089556350046,0.05620226740611186
40,B1,0.517979041656223,0.1309273231667628
41,B1,0.5728714372599044,0.1739649478926377
42,B1,0.9872054535684741,0.19544434808580174
43,B1,0.870360492532774,0.18556926116188044
44,B1,0.2098336119406638,0.06066174332851444
45,B1,0.12705651637973292,0.12416874939136936
46,B1,0.6882613667172732,0.220185183488222
47,B1,0.8572821024953744,0.21563062838518232
48,B1,0.1322790861448236,0.16628222049245575
49,B1,0.08356107205394717,0.11090196985348033
50,B1,0.28422055515032474,0.11596999070204911
51,B1,0.7556880993885866,0.2037579040552908
52,B1,1.9399712236550744,0.026169189474859158
53,B1,0.05324656250328604,0.0768368439193619
54,B1,0.7797033415893937,0.22866718773651815
55,B1,1.7132924956953797,0.08570241735745246
56,B1,0.07748771554944352,0.05971830728916995
57,B1,1.0408764215691322,0.21792287967843682
58,B1,0.9364946458155919,0.2142088124524216
59,B1,0.09544021986225236,0.05623861014353878
60,B1,0.08503901618042485,0.06607135224829146
61,B1,1.37594035898172,0.16089410232141305
62,B1,0.1786438679928822,0.3056704401467341
63,B1,0.6668669290311449,0.2068775543825592
64,B1,0.06799766932600232,0.023300858310443925
65,B1,0.8034344997754123,0.16324660988612025
66,B1,0.08467116968996961,0.03512285497013254
67,B1,0.42770687586918843,0.10894584677175637
68,B1,0.3603130124623953,0.13048515481786063
69,B1,0.03858063168516664,0.042421294393712734
70,B1,0.24587211916743495,0.21449120102657748
71,B1,0.5076465059126003,0.3656900210593693
72,B1,0.05298435571080817,0.019698932391166782
73,B1,0.18079764138594628,0.08223832257737078
74,B1,0.22902209844410112,0.09578241013458003
75,B1,0.4827489999846976,0.12869387076876235
76,B1,0.06921673832783305,0.020431782205949545
77,B1,0.08259315993005632,0.06101999813370588
78,B1,0.14994718337764235,0.07815172450660153
79,B1,0.641326964972973,0.22360555125892553
80,B1,0.10365679141947663,0.14463888693457408
81,B1,1.3164074225072673,0.1565539861190417
82,B1,0.18892315329806603,0.0776081483691504
83,B1,0.7880672241506773,0.28841167016263686
84,B1,0.13711403974076322,0.04765275441602867
85,B1,0.0712420015715465,0.03803870826750851
86,B1,0.13368115911770648,0.07804072182505908
87,B1,0.17436404224336216,0.04922510796189609
88,B1,0.28341850039246996,0.14175359085987382
89,B1,0.15432431064820493,0.1000415641672513
90,B1,0.15306064470297878,0.17857336712965233
91,B1,0.10065625590696509,0.04790619891791693
92,B1,0.019565747298278032,0.00660272572993052
93,B1,0.09646939951046037,0.05365217973754617
94,B1,0.5347676223669253,0.19267857752768394
95,B1,0.4857842763041435,0.13172857750223704
96,B1,0.133366185897868,0.0437411084313115
01,B2,0.12141258945204983,0.07481390900272009
02,B2,0.12141258945204983,0.03313034432522146
03,B2,0.12141258945204983,0.010231114038597866
04,B2,0.12141258945204983,0.05026553192964315
05,B2,0.19833566637512676,0.07478809151525002
06,B2,0.012582921312758738,0.006987848151010713
07,B2,0.396598086099947,0.33421296322763255
08,B2,0.020914062283283165,0.07235985844915185
09,B2,0.0,0.0
10,B2,0.0,
11,B2,0.19833566637512676,0.05047753550527277
12,B2,0.12141258945204983,0.03849000736927891
13,B2,0.12141258945204983,0.03712940557780451
14,B2,0.020914062283283165,0.04499638321451837
15,B2,0.12141258945204983,0.07312299039265209
16,B2,0.12141258945204983,0.05349997534490379
17,B2,0.19833566637512676,0.06920818097955948
18,B2,0.12141258945204983,0.04078644220758538
19,B2,0.19833566637512676,0.06532940184636314
20,B2,0.12141258945204983,0.08255297542355296
21,B2,0.12141258945204983,0.07367508157290648
22,B2,0.12141258945204983,0.042368023037304456
23,B2,0.19833566637512676,0.051131039030835296
24,B2,0.12141258945204983,0.04481443206434182
25,B2,0.19833566637512676,0.03620336983577031
26,B2,0.441484311840672,0.3899220103257799
27,B2,0.12141258945204983,0.03906974114365394
28,B2,0.19833566637512676,0.07698790859576969
29,B2,0.12141258945204983,0.04481157701210613
30,B2,0.19833566637512676,0.023348996697585514
31,B2,0.19833566637512676,0.07538707053344211
32,B2,0.3050013100628918,0.2361304579442
33,B2,0.19833566637512676,0.038447175042321806
34,B2,0.12141258945204983,0.1277384284013192
35,B2,0.012582921312758738,0.009540745602233353
36,B2,0.19833566637512676,0.06980742614753466
37,B2,0.19833566637512676,0.09461238096217146
38,B2,0.12141258945204983,0.05967941390060105
39,B2,0.12141258945204983,0.03656822116660465
40,B2,0.19833566637512676,0.050132448996316456
41,B2,0.19833566637512676,0.06022896521291692
42,B2,0.19833566637512676,0.03926597536179536
43,B2,0.19833566637512676,0.04228707918965608
44,B2,0.19833566637512676,0.05733775049318608
45,B2,0.441484311840672,0.4314501643766915
46,B2,0.19833566637512676,0.0634505686427773
47,B2,0.19833566637512676,0.04988701414292411
48,B2,0.12141258945204983,0.15262242549606392
49,B2,0.0,0.0
50,B2,0.12141258945204983,0.049539755709853125
51,B2,0.12141258945204983,0.032736753129619045
52,B2,0.5625734347312763,0.007588819167774759
53,B2,0.12141258945204983,0.17520305061940838
54,B2,0.12141258945204983,0.03560722893557795
55,B2,0.19833566637512676,0.009921158295653768
56,B2,0.0,0.0
57,B2,0.19833566637512676,0.041524506333087935
58,B2,0.19833566637512676,0.04536624715475574
59,B2,0.12141258945204983,0.07154295426567785
60,B2,0.020914062283283165,0.016249251674428356
61,B2,0.19833566637512676,0.02319216729957787
62,B2,0.020914062283283165,0.03578522283027418
63,B2,0.12141258945204983,0.03766499504419225
64,B2,0.19833566637512676,0.06796396561708454
65,B2,0.19833566637512676,0.040299022713481535
66,B2,0.467805937013745,0.19405282978920685
67,B2,0.12141258945204983,0.030926314522590707
68,B2,0.12141258945204983,0.04396882705739502
69,B2,0.2586016096323391,0.28434513728087113
70,B2,0.020914062283283165,0.01824477843472459
71,B2,0.12141258945204983,0.08746119962704273
72,B2,0.12141258945204983,0.04513970886248865
73,B2,0.19833566637512676,0.09021573724591372
74,B2,0.19833566637512676,0.08294862491487631
75,B2,0.19833566637512676,0.05287340754331136
76,B2,0.12141258945204983,0.0358392441578995
77,B2,0.12141258945204983,0.08969987330726198
78,B2,0.2849232348054121,0.14850056967033654
79,B2,0.12141258945204983,0.042331806515173286
80,B2,0.12141258945204983,0.16941467662377663
81,B2,0.12141258945204983,0.014439013726883013
82,B2,0.12141258945204983,0.04987533868446121
83,B2,0.396598086099947,0.1451443644527475
84,B2,0.19833566637512676,0.0689297815131291
85,B2,0.12141258945204983,0.06482661868408045
86,B2,0.12141258945204983,0.070878545503519
87,B2,0.19833566637512676,0.05599259150223038
88,B2,0.12141258945204983,0.060725289656782644
89,B2,0.12141258945204983,0.07870636393813475
90,B2,0.0,0.0
91,B2,0.12141258945204983,0.05778493953525649
92,B2,0.12141258945204983,0.04097231841398122
93,B2,0.12141258945204983,0.06752452181456721
94,B2,0.12141258945204983,0.04374536537203137
95,B2,0.12141258945204983,0.03292306581238191
96,B2,0.19833566637512676,0.06504963631002009
01,B3,0.02507591009584739,0.015451666623188419
02,B3,0.059960295351566016,0.016361608296180025
03,B3,1.2885190762002006,0.10858005474563621
04,B3,0.08974096303482716,0.03715329080107905
05,B3,0.12745280970709008,0.0480596988451947
06,B3,0.010173001760337775,0.0056495141131594285
07,B3,0.06971475788173741,0.058748583588677905
08,B3,0.026568953107831896,0.09192502441582402
09,B3,0.01675458097541803,0.0424979946946934
10,B3,0.0,
11,B3,0.44108421929129266,0.11225839883977609
12,B3,0.14751502425518404,0.04676495572894258
13,B3,0.2986809065420692,0.09134015317024917
14,B3,0.01077440198595415,0.023181011613165835
15,B3,0.013242932551907338,0.00797580246112864
16,B3,0.05223254491259583,0.023016063471153304
17,B3,0.14489618591539039,0.05056075713136508
18,B3,0.23049941004378646,0.07743225730595517
19,B3,0.1963152067300989,0.06466388654860156
20,B3,0.04838276433205073,0.03289725697189555
21,B3,0.04982838250926978,0.03023665142622042
22,B3,0.10258868417609268,0.03579925075443701
23,B3,0.49776173854366096,0.12832323780532182
24,B3,0.19153850621965157,0.07069851168997672
25,B3,0.46320074860727245,0.08455074327537997
26,B3,0.030112548759682146,0.026595612196171896
27,B3,0.10018092615900105,0.03223753706455191
28,B3,0.2123380830115262,0.0824232233418531
29,B3,0.08854638358654282,0.03268115032501568
30,B3,1.465096384951897,0.17247795759127468
31,B3,0.32304283920074933,0.12278806807288609
32,B3,0.0006920623933578676,0.0005357911736046494
33,B3,0.7781164234347836,0.1508371080293722
34,B3,0.027098472269897943,0.02851035691978688
35,B3,0.02605316326053346,0.01975428413036029
36,B3,0.1925418466550721,0.06776819815787558
37,B3,0.1391544707777847,0.06638108032932313
38,B3,0.04561334674324565,0.02242088577442684
39,B3,0.1728652950502065,0.05206524603383784
40,B3,0.16316410991450273,0.04124228671431741
41,B3,0.12495190399689243,0.037944379932566524
42,B3,0.49491964901748936,0.09798289485479197
43,B3,0.8677088686253048,0.1850039093408708
44,B3,0.28986542005665483,0.0837984989566929
45,B3,0.03637792329924012,0.035551118275759054
46,B3,0.342405128883855,0.10954056086307974
47,B3,0.37290787898787464,0.09379684941734195
48,B3,0.02401088738619877,0.03018303034086744
49,B3,0.006620994418493167,0.008787361211997587
50,B3,0.06635377859190499,0.027074210316277523
51,B3,0.18690505233374521,0.05039563511941094
52,B3,10.5820540261667,0.14274633224827127
53,B3,0.005979767981041126,0.00862903589325413
54,B3,0.055797787583405686,0.016364073985636683
55,B3,3.241894855764771,0.16216625395593262
56,B3,0.011976677291625971,0.009230197196201637
57,B3,0.5540522674219482,0.11599903995033387
58,B3,0.6398592958188765,0.14635801764209322
59,B3,0.06376975878121285,0.037576638111482055
60,B3,0.0047913769817542655,0.003722676608160403
61,B3,0.8258994589800019,0.09657566274069405
62,B3,0.000514128254271957,0.000879704473155735
63,B3,0.17033904066486474,0.052843112492946445
64,B3,0.11550238659349836,0.03957936751670498
65,B3,0.2519565502496536,0.051194033463033264
66,B3,0.07851162160869106,0.03256778321746331
67,B3,0.10121378913484574,0.025781259512990037
68,B3,0.06693747550045831,0.02424099755405207
69,B3,0.02041232231700457,0.02244434827649357
70,B3,0.026129388758639373,0.02279446728611926
71,B3,0.015206460450045166,0.01095417929099836
72,B3,0.05924488604345639,0.022026520640589037
73,B3,0.1714445688098112,0.07798394738912484
74,B3,0.19024271748758823,0.07956396398123455
75,B3,0.32680170691842897,0.08712058779718736
76,B3,0.12520677138548195,0.03695923190633203
77,B3,0.00200176379785175,0.0014789072522769925
78,B3,0.02243622526768312,0.011693648767459715
79,B3,0.26399998646292144,0.09204643766674954
80,B3,0.0011701946881610401,0.001632846771297626
81,B3,0.8987307168987224,0.1068817098509958
82,B3,0.0629546790007447,0.02586128795295757
83,B3,0.009144262340047863,0.0033465571122321615
84,B3,0.18083610617975326,0.06284796636162986
85,B3,0.025784268930883876,0.013767163500703767
86,B3,0.06788841741745805,0.03963207032155061
87,B3,0.19853466678283105,0.05604877175836388
88,B3,0.03473427820169825,0.017372573258973407
89,B3,0.1067178219235267,0.0691804018751726
90,B3,0.010305256303792245,0.012022975082022784
91,B3,0.0775514291155193,0.03690971968012296
92,B3,0.07531720418640755,0.025416807976038347
93,B3,0.04215972954850828,0.02344744964622314
94,B3,0.052262355194351,0.018830302800540155
95,B3,0.1598897017352957,0.04335678200020781
96,B3,0.23189168345536615,0.07605525495126786
01,U1,0.6004429165072496,0.3699903108865191
02,U1,1.364021862284872,0.3722061622157805
03,U1,0.784743735620454,0.06612825479172421
04,U1,0.81057707761456,0.33558371631932615
05,U1,1.037128518488507,0.3910787402558753
06,U1,0.07543088162790423,0.041890077320772406
07,U1,0.05192762843437426,0.04375938054341007
08,U1,0.02984138453553277,0.10324719950001425
09,U1,0.029940940609335373,0.07594519594590562
10,U1,0.0,
11,U1,0.8457459392070366,0.21524706803877888
12,U1,0.7680845677124744,0.24349683014674733
13,U1,0.6828553143091333,0.208825229989483
14,U1,0.028161223249402775,0.060588573178945754
15,U1,0.49205079494039167,0.2963467438879801
16,U1,0.94016478957169,0.4142798806057659
17,U1,0.6841533465862123,0.23873168902841319
18,U1,0.9479255688472965,0.31843906472443667
19,U1,0.765811208312864,0.25224907390935236
20,U1,0.5579407263066112,0.37936483584166997
21,U1,0.40807802677875965,0.2476282076407706
22,U1,0.8702007675975373,0.30366444151340044
23,U1,0.8056653791636621,0.20770095818215437
24,U1,0.6892602807800285,0.2544119037990278
25,U1,2.0774261639786857,0.37920475472513415
26,U1,4.4049797566454325e-05,3.8905087136491925e-05
27,U1,0.9220012757724516,0.29669370648564325
28,U1,0.8339390022067277,0.3237099047778259
29,U1,0.7990443532170949,0.29491536035822397
30,U1,0.47604836243882975,0.056042626349676
31,U1,0.5480685902387744,0.20831999722807426
32,U1,0.05300303467953275,0.04103467899442674
33,U1,0.9878911559216622,0.19150173485511346
34,U1,0.19802723300984942,0.20834484825257907
35,U1,0.13384844330775508,0.1014878751216053
36,U1,0.6952629269405917,0.24470896391235686
37,U1,0.7275607262514008,0.3470694598873439
38,U1,0.7147909958844537,0.35134995380901934
39,U1,1.2275900119238201,0.3697374651223798
40,U1,0.6461072407660785,0.16331373416515432
41,U1,0.3566320966548528,0.10829914021923243
42,U1,0.7059633556673155,0.13976477472051688
43,U1,0.38363937152535205,0.08179561841024965
44,U1,0.7894921826236024,0.2282378485469925
45,U1,0.07257819248528413,0.07092862019803754
46,U1,0.5050276588173993,0.16156595895206663
47,U1,0.940799796990876,0.23663768416405165
48,U1,0.12012563352596065,0.15100464981206999
49,U1,0.030570444559986316,0.0405729897626289
50,U1,0.8591955277520724,0.35057597193119894
51,U1,1.0374623785931847,0.27973334497313984
52,U1,1.4100789821706878,0.01902122238154507
53,U1,0.10892972942772522,0.15718980202149035
54,U1,0.5892222301902257,0.17280391546711188
55,U1,0.338789926423464,0.016946969501001486
56,U1,0.004184897771914267,0.0032252210475539516
57,U1,0.6302459111437688,0.13195130662577723
58,U1,0.5503458964239625,0.12588319798494
59,U1,0.832068288075198,0.4903002542680694
60,U1,0.36559492791428283,0.28405022009148817
61,U1,0.6358614402166651,0.07435377191797335
62,U1,0.08415081093062346,0.14398711640577078
63,U1,1.0052727681195066,0.3118588772397143
64,U1,1.1647780457522665,0.39913615387418677
65,U1,0.8253043888193317,0.16769026427985542
66,U1,0.009928446926235068,0.0041184668021672826
67,U1,0.9304386297180098,0.2370020920935203
68,U1,0.8085729406471636,0.29281974753240253
69,U1,0.05790407951306825,0.0636683718313828
70,U1,0.44186466505713645,0.38546901137160083
71,U1,0.21406671357135326,0.15420585009895782
72,U1,1.0580714984141708,0.39337798172054744
73,U1,0.6746153684195799,0.3068581860828066
74,U1,0.6774858878448097,0.28334047941570173
75,U1,0.8334547144692084,0.22218691974279806
76,U1,0.9795909946389415,0.2891611239838515
77,U1,0.7109899628502508,0.5252808615501089
78,U1,0.04252723401055407,0.02216498237282764
79,U1,0.3084178121341329,0.10753319081668555
80,U1,0.22117212105050435,0.3086154700683996
81,U1,1.1905525022531251,0.14158666741390025
82,U1,1.1992799830247505,0.4926548029393377
83,U1,0.056452838307535745,0.020660239231805228
84,U1,0.7051526570248902,0.24506947978885466
85,U1,0.7111650184185979,0.37971699375283474
86,U1,0.4442381473437829,0.2593384580875002
87,U1,0.8143722532583731,0.2299072765924139
88,U1,0.2339966260940612,0.11703492168646625
89,U1,0.13139845733459302,0.08517975648621129
90,U1,0.15073532707616544,0.17586045683797163
91,U1,0.927328519078496,0.44135145001114334
92,U1,1.0240685241097165,0.3455857571024791
93,U1,0.7592890413795041,0.42228429250692123
94,U1,0.8525259355284388,0.3071679692125599
95,U1,0.954108074712217,0.25872245273445144
96,U1,0.7833050503484278,0.2569064333017881
01,U2,0.07017625785751394,0.04324230455176104
02,U2,0.09307263264603532,0.025397105693358048
03,U2,0.6089659108763433,0.05131592784498761
04,U2,0.12466785553573574,0.05161323138986775
05,U2,0.2320668896607956,0.08750740650340036
06,U2,0.007510227494172742,0.004170758761370557
07,U2,0.08323383776770794,0.07014110389363633
08,U2,0.021016723710610113,0.07271505325774262
09,U2,0.0018420953942932371,0.004672474973182067
10,U2,0.0,
11,U2,0.431084824377749,0.10971349695195838
12,U2,0.0383373990235227,0.012153655379511897
13,U2,0.3468347087235984,0.10606615530380452
14,U2,0.0009608318148160689,0.0020672194602156437
15,U2,0.02191503780503738,0.013198739159625926
16,U2,0.061240941979800075,0.02698557786144534
17,U2,0.20452013521106327,0.07136621864511179
18,U2,0.3717125933426572,0.12487036372936867
19,U2,0.21890553289267717,0.07210487042552148
20,U2,0.05859644840138271,0.039841924026315756
21,U2,0.042917789972122554,0.02604319446109641
22,U2,0.17165051040683316,0.05989900068933085
23,U2,0.30041822805391066,0.07744797708318421
24,U2,0.22920099921303727,0.08460006210779739
25,U2,0.4603546738713569,0.08403123259871877
26,U2,0.05035066763117566,0.044470059337190025
27,U2,0.15389958226592607,0.049523833305778246
28,U2,0.22897587677672146,0.0888815118032307
29,U2,0.15637113961495885,0.05771425679125258
30,U2,0.8236325897237219,0.09696185748613666
31,U2,0.32171719049846814,0.12228419111495951
32,U2,0.0003846824575381726,0.0002978191957367612
33,U2,0.49721822155662687,0.09638526618940481
34,U2,0.032646962147179506,0.034347934226417735
35,U2,0.07676877419866882,0.05820837042683637
36,U2,0.15538874602441236,0.05469156713216127
37,U2,0.14480947362666807,0.06907869540612314
38,U2,0.0569503734773969,0.027993513077107013
39,U2,0.13556743441685842,0.04083151464867429
40,U2,0.03243306980435993,0.008197966848210591
41,U2,0.00034400951941949097,0.00010446601842575703
42,U2,0.396035629276462,0.07840609581612243
43,U2,0.554288003623097,0.1181795545474608
44,U2,0.36355842916486847,0.10510274264903541
45,U2,0.03632930749320456,0.035503607419896714
46,U2,0.1925079368984295,0.06158619015780356
47,U2,0.18103724408132085,0.04553597303471931
48,U2,0.00022548167680259417,0.00028344309740731326
49,U2,1.7423575999537674e-05,2.3124510645256546e-05
50,U2,0.0638262525285526,0.026042908502405784
51,U2,0.2279069691940057,0.061451075384323685
52,U2,4.1595095313008095,0.056109591585595156
53,U2,0.006176740120299555,0.008913274289295729
54,U2,0.03905130559308889,0.01145275613313143
55,U2,1.2917595061672613,0.06461646951769921
56,U2,0.060437156975460475,0.04657776637693469
57,U2,0.1569593910361405,0.03286177088688886
58,U2,0.36619731006697964,0.08376202817945988
59,U2,0.11277443776782563,0.06645288169846265
60,U2,0.021318540583631893,0.016563512462705005
61,U2,0.7763912926220307,0.09078647868794922
62,U2,0.017265826935844962,0.029542871962374588
63,U2,0.2495868918122858,0.07742762991574081
64,U2,0.18668784433557353,0.06397258982936897
65,U2,0.22238249088447826,0.04518499982894699
66,U2,0.10287795112046066,0.04267529750751009
67,U2,0.23342308611406548,0.059457720246123016
68,U2,0.14012193530619854,0.050744302285546224
69,U2,0.005075187000404446,0.005580416712826327
70,U2,0.022338179509333034,0.019487134075748126
71,U2,0.0014809705654917841,0.0010668371612435324
72,U2,0.1372185935034838,0.051016186947513135
73,U2,0.15667218154052473,0.07126452151511087
74,U2,0.17110633528334088,0.07156068036261609
75,U2,0.3983579552855937,0.10619644415391366
76,U2,0.17629194963106884,0.05203883925394136
77,U2,0.024480756533426296,0.018086433782729856
78,U2,0.24145767614641087,0.12584653716818095
79,U2,0.07602083995903025,0.026505484338900168
80,U2,0.00013177929891280995,0.0001838800029863359
81,U2,0.5060453780079723,0.060181536300801246
82,U2,0.10881771793625761,0.04470146433277795
83,U2,0.10080407146724593,0.03689161244130548
84,U2,0.3078904613872899,0.10700456766692751
85,U2,0.05592942934235676,0.029862766337152426
86,U2,0.036321279723191886,0.021203727630099024
87,U2,0.23679701070884268,0.06685070079373426
88,U2,0.0054843251293129214,0.002743020584212376
89,U2,0.03784424951494794,0.024532738233586735
90,U2,0.001645023952191439,0.0019192227154263158
91,U2,0.035556320777908386,0.016922626026842653
92,U2,0.17393449065906577,0.05869654346900651
93,U2,0.08643288165554269,0.04807029509201414
94,U2,0.08468048767773176,0.030510665245362945
95,U2,0.08480684517747446,0.022996802536866867
96,U2,0.29821704209918676,0.09780848036334255
01,U3,0.005653768877137517,0.0034838277661776358
02,U3,0.2557384254072031,0.0697843784501176
03,U3,1.0320748845306866,0.08697018890430976
04,U3,0.016996775858522117,0.007036765985087119
05,U3,0.04422394792773805,0.016675894584334373
06,U3,0.17063946195373625,0.09476357827127276
07,U3,0.2219860747529737,0.1870675286611576
08,U3,0.0098633409243177,0.03412584047288754
09,U3,0.03860138790781551,0.09791242054462751
10,U3,0.0,
11,U3,0.002464982547697598,0.0006273518341171516
12,U3,0.4068293332540017,0.1289723257337296
13,U3,3.610733703668746e-05,1.1042050640877886e-05
14,U3,0.002551237444055702,0.005488960305703822
15,U3,0.034516596380205544,0.020788262213068284
16,U3,0.014183489016943935,0.006249898104766952
17,U3,0.13632651343208738,0.04757041527808374
18,U3,0.0008214757176808735,0.0002759604422847601
19,U3,0.1560317778720937,0.05139500576829606
20,U3,5.4698680151767905e-05,3.719168513453893e-05
21,U3,0.0010603541891636478,0.0006434397102918054
22,U3,0.1741265127094963,0.06076302412440535
23,U3,0.10475710491230313,0.027006436703610543
24,U3,0.017970775763390186,0.006633168053054593
25,U3,0.016203205121545845,0.002957665851338469
26,U3,0.027914844540771228,0.0246545845669762
27,U3,0.02059578166014837,0.006627581717388589
28,U3,0.005990119373269183,0.0023251832169951655
29,U3,0.010028829693976164,0.0037014915520799164
30,U3,0.3844252008409488,0.04525632181519538
31,U3,0.008119741971527946,0.0030863009760593112
32,U3,0.012927228967808065,0.010008194704110003
33,U3,0.04597416530416678,0.008912047001827652
34,U3,2.2344081702669314e-05,2.3508253086858636e-05
35,U3,0.0012170316295791472,0.0009227896192843954
36,U3,0.08889316952223178,0.03128738002526858
37,U3,0.03529358330433277,0.01683615463692735
38,U3,0.05567438011298292,0.02736630846452969
39,U3,0.0024467121671653057,0.000736924499046774
40,U3,0.19699588723636663,0.049793798815197826
41,U3,0.024400872833021354,0.0074098589925082675
42,U3,0.053041782440336714,0.01050107305717136
43,U3,0.021273735518410025,0.0045357658305658285
44,U3,0.03224273567704937,0.009321197580125479
45,U3,0.01785438293384602,0.017448584796898307
46,U3,0.001958059851689519,0.0006264128550197721
47,U3,0.0155281379738326,0.0039057646709326956
48,U3,0.06043991284493675,0.07597635580293784
49,U3,0.1174613987277547,0.15589436780134924
50,U3,0.014989256723917243,0.006116038869827405
51,U3,0.04041321192514607,0.010896706411907821
52,U3,11.93030353897457,0.16093350767120368
53,U3,0.0010216073505817898,0.001474218820016437
54,U3,0.45619904531450495,0.13379159377142688
55,U3,2.394713866130005,0.11978851697675458
56,U3,0.11516484520870508,0.08875535388180034
57,U3,0.26830504708034136,0.0561736314517171
58,U3,0.0156293279652966,0.003574969486301645
59,U3,0.002443609055269262,0.0014399084285519578
60,U3,0.07503120203952177,0.05829574708446727
61,U3,0.4792906872061428,0.05604533973123323
62,U3,0.03898643720286324,0.0667081470718437
63,U3,0.0002579617675102113,8.002571017316475e-05
64,U3,0.026489873352679195,0.009077322675475152
65,U3,0.004918390238506722,0.0009993478407482501
66,U3,0.3403229445558728,0.14117099679160777
67,U3,0.02351795355337638,0.005990512448518725
68,U3,0.11421171718455429,0.041361075185691924
69,U3,0.21044151246734333,0.23139075134603465
70,U3,0.015710103374733043,0.013705006295583605
71,U3,0.20529426486929123,0.14788649812226637
72,U3,0.03568434459994368,0.013267000839532637
73,U3,0.007214820901635218,0.0032817616651317394
74,U3,0.007625683975933841,0.0031892397943330563
75,U3,0.0014278869390650364,0.0003806539158325845
76,U3,0.1562288763851872,0.0461165095856416
77,U3,0.02823714361835495,0.020861660364518628
78,U3,0.00021566499753492322,0.00011240352164947232
79,U3,0.6359357709968241,0.22172585343422643
80,U3,0.0028529714452701356,0.003980931771562248
81,U3,0.5523791445859971,0.06569178770601085
82,U3,8.105589726425739e-05,3.329712632497912e-05
83,U3,0.0782172161243428,0.028625423373248214
84,U3,0.04636844776651271,0.01611493803441039
85,U3,0.00854378684372931,0.00456184003929217
86,U3,0.06222505828044942,0.03632590034274649
87,U3,0.07655700504179676,0.021612981609832643
88,U3,0.09340289928614523,0.04671606247369025
89,U3,0.010335776099751465,0.006700222431310475
90,U3,0.04653668074113597,0.054293589257438726
91,U3,0.003513367209994738,0.0016721471200882218
92,U3,0.04276181043754328,0.014430550580566243
93,U3,0.0005148826495194789,0.00028635584543850807
94,U3,0.00882854017721569,0.0031809527949034164
95,U3,0.01115342562779944,0.003024438961682556
96,U3,0.1282542607843838,0.04206451200489131
01,U4,0.25993822409783063,0.16017280194541997
02,U4,0.8095649475860152,0.22090926145469603
03,U4,1.4185799430520998,0.11953993597974993
04,U4,0.1213198604248687,0.05022714156256825
05,U4,0.12312626529519764,0.046428252492981846
06,U4,0.0008807483364916904,0.0004891181850131011
07,U4,0.006358863058385353,0.005358609988264336
08,U4,0.0041122671970748315,0.01422789452641492
09,U4,0.09720627888349148,0.24656372668123006
10,U4,0.0,
11,U4,0.12361438443505882,0.0314605516663928
12,U4,0.3173204813681974,0.10059638560883065
13,U4,0.15107439866774608,0.046200337591621725
14,U4,0.2583814287212756,0.5559049038287627
15,U4,0.07900834749805641,0.047584246914702116
16,U4,0.09236496828139214,0.04070025644036597
17,U4,0.40174820659202193,0.14018791021402005
18,U4,0.3100218058073112,0.10414641943408177
19,U4,0.21481915529213955,0.0707588664049608
20,U4,0.11773158984653695,0.08005012566687245
21,U4,0.33472746175462104,0.20311792344403606
22,U4,0.13470374234299448,0.0470060912509659
23,U4,0.24622990290214547,0.06347819837928703
24,U4,0.3850907907700886,0.1421403262994029
25,U4,0.38785227990876775,0.07079694634764278
26,U4,0.043957451557060635,0.038823526499652476
27,U4,0.6703087797259627,0.21570078217098568
28,U4,0.4600329243960531,0.17857087119903714
29,U4,0.1516221198398147,0.05596146438029808
30,U4,0.5327806948957823,0.0627214202720879
31,U4,0.2481020716331629,0.09430320181709882
32,U4,0.07277709222972005,0.056343653450234434
33,U4,0.5577364622911337,0.10811666799573545
34,U4,0.2618338134949567,0.27547587930639605
35,U4,0.05373254708254545,0.040741617111980225
36,U4,0.36911591823360995,0.12991628118584125
37,U4,0.09668109653869479,0.046119938509993685
38,U4,0.11782715840079663,0.05791702315771756
39,U4,0.5685809743741429,0.17125073203589591
40,U4,1.6693170832726902,0.42194606278007823
41,U4,1.4102393048313107,0.42825002474302887
42,U4,0.4583858017470011,0.09075001953280454
43,U4,0.360776036224429,0.07692093455696243
44,U4,0.8073205287574127,0.2333919253754795
45,U4,0.014684371441987051,0.0143506219869941
46,U4,0.2746616969101778,0.08786841606380133
47,U4,0.2628942891895776,0.06612532865414664
48,U4,0.054541937272177606,0.06856227015091784
49,U4,0.2793849986515411,0.37079881739626686
50,U4,0.16784673014917084,0.068486192789517
51,U4,0.4176601732748293,0.11261466414874459
52,U4,5.91273636354147,0.07975969763143126
53,U4,0.2008711669484462,0.2898648434209314
54,U4,0.4575105278365335,0.1341762182870363
55,U4,1.2331286903421477,0.061683635421666834
56,U4,0.7672696404866656,0.5913201058946783
57,U4,0.367793869079636,0.07700308837535222
58,U4,0.4003321232181812,0.09156984408217249
59,U4,0.0717753798788799,0.04229398897800761
60,U4,0.45648769069321776,0.35466966062741706
61,U4,0.98909465543479,0.11565871707903155
62,U4,0.028122879409648145,0.0481199440200387
63,U4,0.26393456348959654,0.08187860971166248
